iter	MAPE	RMSE
2703	0.2275534028	490559.3213
2704	0.2275539041	490529.9279
2705	0.227527417	490475.3554
2706	0.227516648	490445.5097
2707	0.2275268506	490424.9493
2708	0.2275235341	490394.5776
2709	0.2275114466	490377.4756
2710	0.2274722912	490341.4512
2711	0.2274703308	490279.9106
2712	0.2274515432	490252.1201
2713	0.2274344862	490227.4252
2714	0.2274347258	490198.5795
2715	0.2274349803	490170.0546
2716	0.227405501	490141.4243
2717	0.2273910234	490109.544
2718	0.2273556649	490059.6562
2719	0.2273507513	490033.5307
2720	0.2273285605	490014.8621
2721	0.2272954042	489979.9527
2722	0.2272701443	489953.9512
2723	0.2272486482	489920.0575
2724	0.2272139767	489900.648
2725	0.2271884478	489872.0002
2726	0.2271746575	489833.5198
2727	0.2271610454	489803.0351
2728	0.2271439322	489781.2475
2729	0.2271309292	489751.7893
2730	0.2271138964	489733.3476
2731	0.2271143299	489705.4315
2732	0.2270746333	489672.3367
2733	0.2270543146	489631.5726
2734	0.2270296654	489605.1415
2735	0.2270056625	489577.5178
2736	0.2269987767	489524.4949
2737	0.2269465915	489488.5233
2738	0.2269384517	489452.0049
2739	0.2269299287	489422.8445
2740	0.2269193427	489392.9967
2741	0.2269099102	489366.0801
2742	0.2268981739	489346.9313
2743	0.226902598	489306.7123
2744	0.2268995943	489288.438
2745	0.2269004486	489263.5386
2746	0.2268529692	489244.4552
2747	0.2268493105	489198.3013
2748	0.2268416104	489165.2224
2749	0.2268482853	489145.769
2750	0.226807651	489110.7466
2751	0.2267913634	489088.9852
2752	0.2267721979	489053.162
2753	0.2267582779	488985.091
2754	0.2267556254	488958.1975
2755	0.2267587395	488934.974
2756	0.2267461944	488897.3174
2757	0.2267362075	488851.2267
2758	0.2266844732	488838.663
2759	0.2266830281	488820.3791
2760	0.2266646291	488793.2346
2761	0.2266340644	488769.2355
2762	0.2266449786	488748.6136
2763	0.2266199386	488727.624
2764	0.2266178531	488697.9999
2765	0.2266139112	488653.4349
2766	0.2265487888	488629.9931
2767	0.2265411526	488603.1652
2768	0.2265486504	488575.1749
2769	0.2265256713	488528.3005
2770	0.2265241481	488494.8929
2771	0.2265250421	488480.856
2772	0.2265048576	488442.1154
2773	0.2264717617	488423.5179
2774	0.2264419982	488393.5977
2775	0.2264275804	488356.4528
2776	0.2264239749	488313.4833
2777	0.2263983696	488285.5864
2778	0.226384551	488056.491
2779	0.2263711137	488023.9976
2780	0.2263627807	487990.1613
2781	0.2263068907	487965.9689
2782	0.2262981004	487945.5923
2783	0.2262871234	487930.0819
2784	0.2262873861	487897.2552
2785	0.2262866265	487868.8816
2786	0.2262597547	487835.3976
2787	0.2262656396	487803.5964
2788	0.2262542072	487784.1537
2789	0.2262261118	487718.3905
2790	0.2262244763	487664.1943
2791	0.2262222864	487639.5646
2792	0.2262208091	487625.1836
2793	0.2261997462	487585.565
2794	0.2261434734	487561.2525
2795	0.2261360516	487537.6528
2796	0.2261451165	487532.4368
2797	0.226150722	487507.7298
2798	0.2261321359	487476.5384
2799	0.2261355312	487448.4226
2800	0.2261152735	487424.9937
2801	0.2260971996	487409.3599
2802	0.2260858407	487356.3235
2803	0.226083965	487330.8743
2804	0.2260867543	487299.447
2805	0.2260453988	487275.0218
2806	0.2260627066	487227.4273
2807	0.2260564989	487194.1558
2808	0.2260677408	487175.3116
2809	0.2260593718	487152.4773
2810	0.2260187628	487128.6569
2811	0.2259953158	487112.8116
2812	0.2259697353	487054.9387
2813	0.225970336	487028.087
2814	0.2259686181	487004.4297
2815	0.2259501418	486958.0478
2816	0.2259222993	486921.6336
2817	0.2258963506	486663.9125
2818	0.2258639803	486590.7306
2819	0.2258511478	486565.1915
2820	0.2258573646	486524.9906
2821	0.225855909	486439.3986
2822	0.2258496342	486423.8551
2823	0.2258373361	486397.5115
2824	0.225796325	486363.5554
2825	0.2256987172	486330.1855
2826	0.2256994146	486303.0341
2827	0.2257016262	486279.9251
2828	0.2256994747	486257.0335
2829	0.2256660986	486234.5458
2830	0.2256772418	486202.672
2831	0.2256729329	486186.8018
2832	0.2256795631	486154.335
2833	0.2256518886	486111.7132
2834	0.2256391927	486076.4989
2835	0.2256161692	486051.6683
2836	0.2256169533	486025.2116
2837	0.2256113466	486003.4821
2838	0.2255782521	485961.0572
2839	0.2255473586	485913.2239
2840	0.2255334947	485877.8532
2841	0.2255185548	485836.2026
2842	0.2254930059	485799.8106
2843	0.225482338	485763.3219
2844	0.2254815886	485756.9265
2845	0.22549478	485719.6019
2846	0.2254501098	485688.337
2847	0.2254400545	485655.9407
2848	0.2254374591	485638.9133
2849	0.2253732397	485608.0531
2850	0.2253476804	485570.2867
2851	0.2253216829	485315.878
2852	0.2252976822	485272.3966
2853	0.2252962089	485190.5883
2854	0.2252746377	485163.6175
2855	0.2252575345	485122.9184
2856	0.2252180344	485111.02
2857	0.2252061893	485084.3226
2858	0.225203292	485055.7751
2859	0.2251856631	485035.4419
2860	0.2251799709	484992.431
2861	0.2251306532	484968.9104
2862	0.2251142035	484924.6431
2863	0.2251101353	484891.84
2864	0.2251048224	484872.1766
2865	0.2250949081	484837.3883
2866	0.2250774835	484812.4817
2867	0.2250451018	484799.7345
2868	0.2250500417	484783.1927
2869	0.2250491006	484703.8804
2870	0.2250248866	484638.7867
2871	0.2250148335	484623.1739
2872	0.2250094673	484596.4699
2873	0.2249941139	484587.85
2874	0.224999308	484571.8546
2875	0.2249914484	484486.1854
2876	0.2249905657	484453.7682
2877	0.2249818195	484424.5895
2878	0.2249547099	484402.1606
2879	0.2249391259	484385.0982
2880	0.2248885045	484351.8004
2881	0.2248527615	484324.1874
2882	0.2248537674	484298.6852
2883	0.2248421206	484268.7034
2884	0.2248395293	484225.6107
2885	0.2248233598	484186.5646
2886	0.2248292275	484168.4822
2887	0.2248287675	484162.0664
2888	0.2248300736	484128.1762
2889	0.2248406522	484107.8458
2890	0.2248186821	484076.276
2891	0.2247970277	484051.5961
2892	0.2247781624	484014.9002
2893	0.2247713024	483988.6119
2894	0.2247654487	483957.5678
2895	0.2247336074	483912.0167
2896	0.2247324565	483890.0454
2897	0.2247206259	483865.203
2898	0.2247075207	483845.9968
2899	0.2246944802	483608.9007
2900	0.2246694019	483567.3182
2901	0.2246565244	483544.2815
2902	0.2246488867	483520.4422
2903	0.2246376928	483486.4852
2904	0.2246314949	483466.3372
2905	0.2245765314	483420.1944
2906	0.2245755181	483362.9147
2907	0.2245671744	483319.2643
2908	0.2245568784	483304.8595
2909	0.2245453341	483256.1391
2910	0.2245307483	483200.5994
2911	0.2245334829	483164.0396
2912	0.2245225625	482932.7696
2913	0.2245200474	482910.6394
2914	0.2245114274	482881.5534
2915	0.2244987164	482864.9216
2916	0.2244525509	482826.5549
2917	0.2244266553	482792.5996
2918	0.2244222239	482790.3887
2919	0.2243484482	482752.9315
2920	0.2243342173	482711.6917
2921	0.2243357862	482687.0345
2922	0.2243174664	482481.2136
2923	0.2242969164	482450.4183
2924	0.224283777	482411.0846
2925	0.2242725065	482383.1104
2926	0.2242606108	482341.3173
2927	0.2242383336	482316.3289
2928	0.224229357	482287.0809
2929	0.2242289333	482243.4745
2930	0.2242218495	482238.319
2931	0.2242239763	482229.1812
2932	0.2242231453	482192.6834
2933	0.2242174909	482161.919
2934	0.2241729328	482137.6851
2935	0.2241712303	482125.4619
2936	0.2241215803	482106.9555
2937	0.2241056515	482038.6641
2938	0.2241055192	482032.5843
2939	0.2241030673	481995.5612
2940	0.2241143068	481964.5257
2941	0.2241152799	481940.6358
2942	0.2240945415	481927.1735
2943	0.2240878558	481896.4794
2944	0.2240545674	481856.3055
2945	0.2240105314	481832.2807
2946	0.2240051215	481813.7133
2947	0.223992195	481792.2538
2948	0.2239901165	481776.3631
2949	0.2239522994	481746.0512
2950	0.2239399112	481724.9413
2951	0.2238828296	481688.8497
2952	0.2238787235	481682.2256
2953	0.2238613814	481652.3093
2954	0.223856778	481629.5912
2955	0.2238459134	481557.942
2956	0.2238237629	481517.7157
2957	0.2237903861	481476.7775
2958	0.2237824544	481471.1302
2959	0.2237748503	481446.5446
2960	0.2237559607	481422.1681
2961	0.2237394215	481393.2112
2962	0.2237457274	481389.6284
2963	0.2237534616	481341.9208
2964	0.2237538867	481336.0967
2965	0.2237132038	481313.4076
2966	0.2237071254	481283.6652
2967	0.2236193857	481253.5191
2968	0.2236174923	481226.1999
2969	0.2235964631	481211.3366
2970	0.2235601944	481179.543
2971	0.2235496136	481156.6047
2972	0.2235430392	481145.3275
2973	0.2235420362	481117.1258
2974	0.2234954951	481094.766
2975	0.2234968293	481071.8515
2976	0.2234710762	481040.8181
2977	0.2234766634	481009.6131
2978	0.2234452621	480970.538
2979	0.223414454	480929.6043
2980	0.2234056106	480913.9537
2981	0.2233783423	480884.1027
2982	0.2233729517	480854.9366
2983	0.2233716801	480825.1456
2984	0.2233673391	480803.3206
2985	0.2233404176	480776.0141
2986	0.2233304016	480749.3515
2987	0.2233291879	480714.7429
2988	0.2233214872	480697.3818
2989	0.2233233212	480691.206
2990	0.2233058403	480621.7529
2991	0.2232916474	480583.5069
2992	0.2232812271	480543.8738
2993	0.2232648462	480518.1975
2994	0.2232476313	480488.1223
2995	0.2232382797	480461.888
2996	0.223239591	480421.6961
2997	0.2232472356	480382.3802
2998	0.2232420542	480353.9675
2999	0.2232339294	480335.5546
3000	0.2232058962	480305.9746
3001	0.2231846618	480279.5795
3002	0.2231690614	480251.9692
3003	0.223154403	480232.7121
3004	0.2231314655	480193.2971
3005	0.2231156038	480103.8403
3006	0.2231047235	480034.8906
3007	0.2231125212	480003.9389
3008	0.2231084333	479979.5494
3009	0.2230930786	479932.8189
3010	0.2230516808	479895.6411
3011	0.2230575383	479876.4626
3012	0.2230608378	479870.6914
3013	0.2230465351	479824.9555
3014	0.223040258	479797.8718
3015	0.2229763528	479764.5214
3016	0.2229531551	479733.9002
3017	0.2229463102	479706.0237
3018	0.2229359533	479663.3149
3019	0.222935757	479649.229
3020	0.2229322121	479639.6672
3021	0.2229066565	479631.7988
3022	0.2228851085	479627.8482
3023	0.2228152657	479594.936
3024	0.2228070505	479568.1816
3025	0.2228070865	479554.3935
3026	0.2227982232	479525.121
3027	0.2227865117	479485.1635
3028	0.2227399641	479469.6922
3029	0.2227108337	479430.518
3030	0.2227018048	479417.7662
3031	0.2226822362	479392.7456
3032	0.2226582511	479363.7433
3033	0.2226521123	479352.1186
3034	0.2226538627	479315.875
3035	0.2226476887	479292.7306
3036	0.2226370791	479226.6138
3037	0.2226378111	479196.0174
3038	0.2226348101	479164.9888
3039	0.2226068777	479143.038
3040	0.2225880717	479119.6384
3041	0.2225342756	479085.5274
3042	0.2225025167	479049.5997
3043	0.2225002319	479028.769
3044	0.222495495	479004.1142
3045	0.2224757268	478981.6865
3046	0.2224771482	478962.3173
3047	0.2224519863	478951.9902
3048	0.2224571592	478924.2719
3049	0.2224497648	478892.5777
3050	0.2224357701	478785.2239
3051	0.2224109976	478768.2304
3052	0.222402805	478748.7056
3053	0.2223749121	478724.9753
3054	0.2223661722	478697.3666
3055	0.2223743401	478652.3944
3056	0.2223660377	478623.3159
3057	0.2222930391	478576.5322
3058	0.2222841857	478551.3928
3059	0.2222800541	478514.7977
3060	0.2222779555	478489.2427
3061	0.2222670673	478451.6849
3062	0.2222685853	478394.0961
3063	0.2222655335	478374.1547
3064	0.2222406484	478364.057
3065	0.2222385908	478310.6183
3066	0.2222342814	478270.8954
3067	0.2222178279	478250.8677
3068	0.2221984285	478243.6763
3069	0.2221458279	478218.8448
3070	0.2221457529	478205.4798
3071	0.2221442999	478180.7997
3072	0.222143946	478175.0379
3073	0.2220854563	478143.8108
3074	0.2220692444	478124.325
3075	0.2220719484	478118.5048
3076	0.222059969	478082.536
3077	0.2220595529	478076.9157
3078	0.2220242266	478060.2292
3079	0.2220221506	478022.7224
3080	0.2220266193	478007.3328
3081	0.2219918624	477996.8522
3082	0.2219862787	477969.4256
3083	0.2219915288	477950.2534
3084	0.2219581458	477909.1773
3085	0.221946815	477865.9188
3086	0.2219142733	477826.2254
3087	0.2218930253	477822.5245
3088	0.2218924965	477813.0912
3089	0.22185363	477794.6267
3090	0.2218503633	477754.5843
3091	0.2218527508	477729.1768
3092	0.2218342112	477688.8862
3093	0.2218233836	477664.4678
3094	0.2217969458	477641.5692
3095	0.221784025	477624.1013
3096	0.2217779639	477604.792
3097	0.2216878288	477571.2961
3098	0.2216831156	477565.6353
3099	0.2216811765	477494.3658
3100	0.2216559879	477472.2762
3101	0.2216318986	477462.4959
3102	0.2216204987	477422.871
3103	0.2216079096	477399.5537
3104	0.2216057714	477378.1409
3105	0.2216025484	477344.7243
3106	0.2215936091	477320.5535
3107	0.2215482814	477285.1633
3108	0.221522054	477261.431
3109	0.2215170455	477237.8824
3110	0.2214991112	477217.5096
3111	0.2214823525	477204.2388
3112	0.2214568192	477189.7397
3113	0.2214448549	477167.231
3114	0.2214005016	477146.2987
3115	0.2214109959	477110.5828
3116	0.2213953949	477089.2299
3117	0.2213892847	477067.8697
3118	0.2213870926	477047.7017
3119	0.2213909238	477017.1221
3120	0.2213891916	476986.2864
3121	0.2213713067	476967.9417
3122	0.2213693108	476953.4816
3123	0.2213692166	476921.5719
3124	0.2213710355	476866.8426
3125	0.2213414015	476853.0577
3126	0.2213334007	476803.5483
3127	0.2213243343	476775.5519
3128	0.2213088369	476743.9236
3129	0.2212850507	476707.6824
3130	0.2212663698	476686.6241
3131	0.2212653054	476642.8727
3132	0.2212483986	476615.6091
3133	0.221234657	476587.7236
3134	0.2212251587	476582.2092
3135	0.2211776345	476553.2031
3136	0.221109209	476509.2644
3137	0.2211066694	476477.1595
3138	0.2211037312	476438.5681
3139	0.2210963875	476414.6799
3140	0.2210374538	476380.9143
3141	0.2210286166	476346.4337
3142	0.2210091034	476302.3335
3143	0.2210001375	476256.7682
3144	0.2209920279	476220.9289
3145	0.2209837297	476196.8555
3146	0.2209698227	476188.4904
3147	0.2209674627	476168.4311
3148	0.2209506754	476143.841
3149	0.2209404692	476125.7915
3150	0.2209158234	476100.7704
3151	0.2208985131	476085.2185
3152	0.2208873213	476071.8914
3153	0.22086798	476029.585
3154	0.2208453318	475997.0026
3155	0.2208365775	475978.2842
3156	0.2208192521	475968.4005
3157	0.2208173313	475952.1008
3158	0.2208222915	475919.4753
3159	0.2207756294	475897.5283
3160	0.2207751326	475896.8982
3161	0.2207465035	475833.173
3162	0.2207449474	475797.7992
3163	0.2207484891	475776.3544
3164	0.2207348355	475753.4532
3165	0.2207312211	475661.371
3166	0.2207185956	475636.0129
3167	0.2207187382	475570.365
3168	0.2206908772	475508.8542
3169	0.2206445501	475490.3468
3170	0.2206308651	475451.118
3171	0.2206034505	475439.7435
3172	0.2205975554	475428.7607
3173	0.2205775004	475406.5858
3174	0.2205697299	475389.2936
3175	0.2205601771	475354.3438
3176	0.2205579387	475341.4035
3177	0.2205548457	475317.6771
3178	0.2205176305	475287.5362
3179	0.2204952403	475257.4394
3180	0.2204845	475250.2279
3181	0.220470762	475235.9487
3182	0.2204657691	475205.6125
3183	0.2204646008	475189.1715
3184	0.2204551869	475155.3659
3185	0.2204470662	475134.2971
3186	0.220445601	475066.7696
3187	0.2204457796	475047.0966
3188	0.2204205033	475020.2658
3189	0.2204113116	474996.3734
3190	0.2204048673	474970.2222
3191	0.2203968863	474949.9211
3192	0.220383714	474920.4228
3193	0.2203748074	474906.1852
3194	0.220377818	474874.0882
3195	0.2203334029	474834.9387
3196	0.2203312717	474801.3858
3197	0.2203121242	474759.0193
3198	0.2202963993	474736.5119
3199	0.2202997657	474717.1341
3200	0.2202726072	474658.6094
3201	0.2202650605	474624.6166
3202	0.2202339597	474611.233
3203	0.2202237108	474399.3083
3204	0.2202067861	474376.9331
3205	0.2201999616	474372.9442
3206	0.2201763776	474333.3057
3207	0.2201858174	474315.0693
3208	0.2201830752	474294.8712
3209	0.2201888451	474254.6712
3210	0.2201957664	474196.8722
3211	0.2201911783	474168.106
3212	0.220169217	474133.8684
3213	0.220155769	474119.7243
3214	0.2201505024	474114.1794
3215	0.2201465346	474095.6032
3216	0.2201285398	473991.9387
3217	0.2201244333	473988.4082
3218	0.2200981578	473973.0763
3219	0.2200957441	473959.5253
3220	0.2200860636	473906.4591
3221	0.2200694041	473868.9372
3222	0.2200617369	473844.7905
3223	0.2200281432	473807.1088
3224	0.2200201906	473787.4458
3225	0.220018779	473746.7813
3226	0.2199859032	473716.8467
3227	0.2199866422	473698.1388
3228	0.2199698401	473676.3563
3229	0.2199534504	473647.1388
3230	0.2199184927	473610.5892
3231	0.2199140299	473595.0147
3232	0.2198911324	473571.3836
3233	0.2198923241	473549.235
3234	0.2198826646	473544.23
3235	0.2198736507	473512.9616
3236	0.219851103	473475.5642
3237	0.2198432943	473452.4918
3238	0.2198371713	473442.5413
3239	0.2198387882	473401.5526
3240	0.2197716366	473370.5081
3241	0.2197686638	473334.1522
3242	0.2197716373	473317.1896
3243	0.2197675474	473281.2773
3244	0.2197322329	473252.9999
3245	0.2197047274	473226.3204
3246	0.2196776597	473219.2398
3247	0.2196568324	473204.4361
3248	0.2196474895	473197.4573
3249	0.2196126179	473169.6965
3250	0.2196077547	473148.7897
3251	0.2196002801	473126.4406
3252	0.2195915017	473102.781
3253	0.219560184	473074.2227
3254	0.2195448994	473064.2781
3255	0.2195336074	472858.4363
3256	0.2195402646	472844.5995
3257	0.219555883	472818.519
3258	0.2195351658	472797.7837
3259	0.2194786248	472748.1075
3260	0.2194839937	472729.1534
3261	0.2194663321	472697.2491
3262	0.2194245045	472655.2015
3263	0.219433956	472637.7865
3264	0.2194049074	472633.9687
3265	0.2194030635	472583.7777
3266	0.2193813793	472562.1011
3267	0.2193732718	472532.1391
3268	0.2193652173	472503.3259
3269	0.2193125329	472490.4631
3270	0.2193040408	472473.5871
3271	0.2192955589	472468.2574
3272	0.2192991939	472448.3151
3273	0.2192677115	472432.0856
3274	0.2192431628	472419.4043
3275	0.2191997122	472399.6041
3276	0.2192026416	472380.7356
3277	0.2191719604	472372.2031
3278	0.2191667414	472366.8702
3279	0.2191570284	472345.7872
3280	0.2191523194	472331.0289
3281	0.2191324125	472301.3978
3282	0.219122466	472284.1994
3283	0.2191022366	472253.9293
3284	0.2191063001	472214.4233
3285	0.219087594	472175.2352
3286	0.2190838767	472157.2784
3287	0.219062275	472151.4805
3288	0.2190613079	472110.9577
3289	0.2190074144	472062.9443
3290	0.2190032544	472042.3489
3291	0.2189823223	472020.8797
3292	0.2189849982	472002.3199
3293	0.2189807799	471915.6146
3294	0.2189751388	471875.908
3295	0.2189777473	471857.6627
3296	0.2189689243	471829.1108
3297	0.2189594444	471800.023
3298	0.218940348	471787.1879
3299	0.2189103029	471758.3901
3300	0.2189012465	471732.2937
3301	0.2188815608	471718.0655
3302	0.2188514262	471690.9292
3303	0.2188390681	471654.3772
3304	0.2188193251	471623.2126
3305	0.2188205586	471605.2917
3306	0.2188011042	471580.9893
3307	0.2187661649	471556.7657
3308	0.2187345447	471520.7471
3309	0.2187233294	471498.1113
3310	0.2186892819	471488.921
3311	0.2186846975	471463.5763
3312	0.2186878071	471443.3408
3313	0.2186546765	471406.2027
3314	0.2186435033	471385.6195
3315	0.218638956	471359.0191
3316	0.2186437158	471349.2897
3317	0.2186287186	471202.3054
3318	0.2186197904	471146.4961
3319	0.2186161367	471141.3365
3320	0.2186162935	471084.8398
3321	0.218616415	471066.4764
3322	0.2186114015	471052.1589
3323	0.2186023894	471033.5887
3324	0.218575591	471016.3266
3325	0.2185634936	470973.4141
3326	0.2185593183	470941.4467
3327	0.2185557219	470920.9763
3328	0.2185382578	470894.6591
3329	0.2185286706	470873.906
3330	0.2185244281	470835.8338
3331	0.2185148467	470815.7608
3332	0.2184581255	470786.9519
3333	0.2184669578	470761.1483
3334	0.2184609495	470751.0483
3335	0.2184238347	470730.3261
3336	0.2184134077	470691.9073
3337	0.2183718485	470667.2008
3338	0.2183790368	470653.8198
3339	0.2183410646	470642.877
3340	0.2183496399	470628.9051
3341	0.2183238969	470615.156
3342	0.2183161525	470556.4108
3343	0.2183163346	470501.6926
3344	0.2182997956	470480.7434
3345	0.2182878761	470445.4947
3346	0.218274801	470431.3597
3347	0.2182664656	470409.9384
3348	0.2182167107	470380.984
3349	0.2181887637	470377.3418
3350	0.2181883162	470367.1703
3351	0.2181885756	470359.1143
3352	0.2181668137	470350.5147
3353	0.2181042434	470310.8043
3354	0.2180973806	470288.1733
3355	0.2180900245	470261.3758
3356	0.2180858277	470259.3324
3357	0.218084528	470236.3951
3358	0.2180760968	470159.1547
3359	0.2180830982	470141.0856
3360	0.2180856191	470130.6721
3361	0.2180816826	470106.0291
3362	0.2180834398	470089.0682
3363	0.2180745387	470035.7737
3364	0.2180673529	469998.1282
3365	0.2180696828	469980.3874
3366	0.2180412261	469948.3902
3367	0.218028727	469744.5695
3368	0.2180273398	469709.0114
3369	0.2179938572	469687.8804
3370	0.2179906369	469654.7511
3371	0.2179736557	469633.1286
3372	0.2179614609	469434.2127
3373	0.2179378977	469424.1303
3374	0.2179337665	469399.9187
3375	0.2178735829	469380.6839
3376	0.2178353245	469343.1656
3377	0.2178147942	469309.6448
3378	0.2178045708	469282.8843
3379	0.2177968071	469258.0931
3380	0.2177846165	469063.838
3381	0.2177757697	469037.6857
3382	0.2177478855	469032.6184
3383	0.2177434166	468943.4883
3384	0.2177445386	468910.6147
3385	0.2177373811	468894.1867
3386	0.2177055721	468877.7105
3387	0.2177048711	468842.2656
3388	0.2176773386	468817.1207
3389	0.217664825	468781.8326
3390	0.2176694947	468736.2655
3391	0.2176515319	468724.0156
3392	0.2176666703	468689.1339
3393	0.2176552605	468648.4328
3394	0.217627938	468643.5449
3395	0.2176306558	468629.857
3396	0.2176100178	468600.7552
3397	0.2176018636	468580.2079
3398	0.217592747	468564.5668
3399	0.2175842471	468559.2905
3400	0.2175727679	468546.0048
3401	0.2175675986	468542.406
3402	0.2175651958	468517.8979
3403	0.2175625821	468496.1336
3404	0.2175410139	468467.442
3405	0.2175135176	468449.0108
3406	0.2175018127	468426.2258
3407	0.2174863338	468414.696
3408	0.2174888031	468397.2234
3409	0.2174880866	468390.6694
3410	0.2174876916	468380.854
3411	0.2174673349	468373.0546
3412	0.2174536319	468346.873
3413	0.2174273142	468326.1294
3414	0.2174207556	468305.9644
3415	0.2174163674	468280.7085
3416	0.2174082624	468250.2242
3417	0.2174072075	468152.4314
3418	0.2173943921	468139.1632
3419	0.2173969876	468122.0476
3420	0.2173660116	468096.1342
3421	0.2173474788	468068.3304
3422	0.2172991892	468049.6525
3423	0.2172822148	468037.7264
3424	0.2172759707	468021.5674
3425	0.2172349687	467997.1396
3426	0.2172069414	467984.8132
3427	0.2172152472	467982.0923
3428	0.2172217585	467944.5273
3429	0.2172142271	467926.0122
3430	0.2172096109	467906.0068
3431	0.2172031101	467862.8703
3432	0.217197809	467839.1181
3433	0.2171881157	467822.9278
3434	0.2171592692	467802.9642
3435	0.2171630419	467771.779
3436	0.2171453044	467745.6645
3437	0.2171479906	467728.85
3438	0.2171170031	467702.9772
3439	0.2170629824	467675.9014
3440	0.2170656291	467659.3527
3441	0.2170684029	467635.0257
3442	0.2170679487	467625.5395
3443	0.2170586357	467596.5095
3444	0.2170317047	467566.0671
3445	0.2170071998	467544.4434
3446	0.2169888759	467508.1655
3447	0.2169735591	467474.0321
3448	0.2169637359	467457.0907
3449	0.2169632133	467413.7406
3450	0.2169524822	467363.6995
3451	0.2169192765	467346.9638
3452	0.2169206863	467325.3374
3453	0.216909949	467139.2676
3454	0.2169051369	467072.9371
3455	0.2169208884	467048.0736
3456	0.2168542715	467015.8963
3457	0.21685758	467003.3173
3458	0.2168313517	466973.9051
3459	0.216829248	466946.8498
3460	0.2168254121	466923.2978
3461	0.2168251077	466901.9534
3462	0.2167987383	466867.3422
3463	0.2167922922	466852.559
3464	0.2167835594	466814.6297
3465	0.2167635533	466778.3287
3466	0.2167658019	466762.2939
3467	0.2167404625	466749.0698
3468	0.2167177982	466731.5376
3469	0.2167028245	466711.9253
3470	0.2167007603	466629.8108
3471	0.2166812591	466609.1053
3472	0.2166598961	466591.6557
3473	0.2166551235	466567.325
3474	0.2166336253	466547.3
3475	0.2166254599	466528.6314
3476	0.2166129314	466375.1207
3477	0.216599041	466357.1618
3478	0.2165958304	466323.4893
3479	0.2165871341	466303.8525
3480	0.2165629802	466278.7911
3481	0.2165540693	466250.703
3482	0.2165572422	466243.8871
3483	0.2165381692	466223.832
3484	0.21652093	466215.3414
3485	0.216520654	466206.1298
3486	0.216509463	466177.0534
3487	0.2164927977	466154.6842
3488	0.2164827733	466134.8167
3489	0.2164723855	466126.7726
3490	0.2164663581	466123.1809
3491	0.216460486	466089.5164
3492	0.2164580687	466011.3743
3493	0.2164521215	466008.4811
3494	0.2164546797	465992.1142
3495	0.2164626997	465981.9933
3496	0.2164482358	465965.1299
3497	0.2164436212	465947.1581
3498	0.2164124589	465913.1914
3499	0.2164066404	465900.3699
3500	0.216405578	465891.4213
3501	0.2163795378	465868.4983
3502	0.2163636691	465846.9294
3503	0.2163322705	465822.7481
3504	0.2163283877	465812.7829
3505	0.2163322916	465790.1439
3506	0.2163244	465785.2063
3507	0.2163085702	465776.1786
3508	0.2162580377	465732.0041
3509	0.2162591435	465715.9258
3510	0.2162513337	465697.9167
3511	0.2162494839	465680.5451
3512	0.2162462241	465666.5697
3513	0.2162485396	465650.7236
3514	0.2162508168	465635.1312
3515	0.2162446552	465613.9936
3516	0.2162312809	465586.0558
3517	0.2162192997	465548.1487
3518	0.2161756598	465523.3053
3519	0.2161651428	465496.8161
3520	0.2161646284	465476.2772
3521	0.2161629526	465465.1352
3522	0.2161573565	465432.6093
3523	0.2161285363	465398.8796
3524	0.2161316829	465392.1715
3525	0.2161110854	465372.8029
3526	0.2161049582	465353.2565
3527	0.2160794113	465322.9105
3528	0.2160780978	465314.1808
3529	0.2160655591	465288.1369
3530	0.2160666405	465258.6013
3531	0.2160277203	465229.8157
3532	0.2160201705	465213.2998
3533	0.2160106401	465191.7793
3534	0.2160103941	465151.0383
3535	0.2160037932	465124.1338
3536	0.2159756409	465091.4152
3537	0.2159430432	465082.723
3538	0.2159358922	465066.3982
3539	0.2158970095	465036.6837
3540	0.2158795668	465019.5727
3541	0.2158672977	464994.4887
3542	0.2158627082	464984.9767
3543	0.2158648646	464948.5849
3544	0.2158627319	464919.8908
3545	0.21585436	464898.1267
3546	0.2158543299	464878.2265
3547	0.2158472283	464859.0012
3548	0.2158472955	464797.9181
3549	0.2158463674	464788.9554
3550	0.2158246789	464765.9669
3551	0.2158247203	464746.6619
3552	0.2158142048	464571.613
3553	0.2158006168	464557.3855
3554	0.2157896543	464547.1338
3555	0.2157571695	464532.8209
3556	0.215731274	464514.7879
3557	0.2156902439	464501.2588
3558	0.2156475185	464478.0645
3559	0.2156255547	464462.2674
3560	0.2156089894	464454.097
3561	0.2156016884	464429.4277
3562	0.2155992264	464417.6386
3563	0.2155925878	464254.4089
3564	0.2155915113	464228.1915
3565	0.2155502916	464202.5635
3566	0.2155504102	464178.7179
3567	0.2155364016	464166.6671
3568	0.215511069	464144.798
3569	0.215501653	464099.4028
3570	0.215479796	464079.9258
3571	0.215437334	464051.1814
3572	0.2154172132	464039.4774
3573	0.2154118475	464036.0625
3574	0.2153805378	463982.601
3575	0.2153640176	463974.6421
3576	0.215364589	463969.3151
3577	0.2153167338	463927.2235
3578	0.2152918387	463919.6242
3579	0.2152897491	463904.3689
3580	0.2152769859	463872.0924
3581	0.2152697123	463838.8754
3582	0.2152537268	463817.9551
3583	0.215256548	463806.1752
3584	0.2152675273	463780.8261
3585	0.2152540983	463773.3648
3586	0.2152510582	463752.1184
